id,url,nombre,precio,precio_por,marca,categoria,imagen
prod210356,https://www.carrefour.es/supermercado/pizza-de-jamon-y-queso-simpl-330-g/R-prod210356/p,Pizza de jamón y queso Simpl 330 g.,2.19,6.64 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/262046_00_1.jpg
527031576,https://www.carrefour.es/supermercado/base-de-pizza-la-cocinera-pack-de-4-bases-de-130-g/R-527031576/p,Base de pizza La Cocinera pack de 4 bases de 130 g.,3.85,7.40 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/794876_00_1.jpg
592201549,https://www.carrefour.es/supermercado/piccolinis-frankfurt-buitoni-270-g/R-592201549/p,Piccolinis frankfurt Buitoni 270 g.,4.19,15.52 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/344915_00_1.jpg
795705194,https://www.carrefour.es/supermercado/pizza-carbonara-ristorante-dr-oetker-340-g/R-795705194/p,Pizza carbonara Ristorante Dr. Oetker 340 g.,3.85,11.32 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/896594_00_1.jpg
854001645,https://www.carrefour.es/supermercado/pizza-barbacoa-la-originale-palacios-400-g/R-854001645/p,Pizza barbacoa La Originale Palacios 400 g.,3.49,8.72 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/072927_00_1.jpg
fprod1220039,https://www.carrefour.es/supermercado/pizza-de-salami-ristorante-dr-oetker-sin-gluten-y-sin-lactosa-315-g/R-fprod1220039/p,Pizza de salami Ristorante Dr. Oetker sin gluten y sin lactosa 315 g. ,4.79,15.21 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/266363_00_1.jpg
prod810310,https://www.carrefour.es/supermercado/pizza-vegetariana-de-verduras-asadas-y-queso-curado-campofrio-vegalia-360-g/R-prod810310/p,Pizza vegetariana de verduras asadas y queso curado Campofrío Vegalia 360 g.,3.35,9.31 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/068126_00_1.jpg
VC4AECOMM-677380,https://www.carrefour.es/supermercado/pizza-vegetariana-con-queso-de-cabra-y-cebolla-asada-campofrio-vegalia-360-g/R-VC4AECOMM-677380/p,Pizza vegetariana con queso de cabra y cebolla asada Campofrío Vegalia 360 g.,3.15,8.75 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/677380_00_1.jpg
651302988,https://www.carrefour.es/supermercado/mini-pizzas-3-quesos-carrefour-270-g/R-651302988/p,Mini pizzas 3 quesos Carrefour 270 g.,2.65,9.81 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/104377_00_1.jpg
651302982,https://www.carrefour.es/supermercado/mini-pizzas-bolonesa-carrefour-270-g/R-651302982/p,Mini pizzas boloñesa Carrefour 270 g.,2.65,9.81 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/104256_00_1.jpg
VC4AECOMM-154385,https://www.carrefour.es/supermercado/pizza-de-pepperoni-goodfellas-332-g/R-VC4AECOMM-154385/p,Pizza de pepperoni Goodfella's 332 g.,3.95,11.90 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/154385_00_1.jpg
527031520,https://www.carrefour.es/supermercado/pizza-tonno-casa-di-mama-dr-oetker-435-g/R-527031520/p,Pizza tonno Casa di Mama Dr. Oetker 435 g,4.59,10.55 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/790619_00_1.jpg
prod460150,https://www.carrefour.es/supermercado/pizza-prosciutto-funghi-ristorante-dr-oetker-350-g/R-prod460150/p,Pizza prosciutto funghi Ristorante Dr. Oetker 350 g.,3.85,11 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/826533_00_1.jpg
VC4AECOMM-378718,https://www.carrefour.es/supermercado/pizza-de-tocino-champinones-y-queso-casa-di-mama-407-g/R-VC4AECOMM-378718/p,"Pizza de tocino, champiñones y queso Casa di Mama 407 g.",4.99,12.26 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/378718_00_1.jpg
529043345,https://www.carrefour.es/supermercado/pizza-de-pollo-ristorante-dr-oetker-355-g/R-529043345/p,Pizza de pollo Ristorante Dr. Oetker 355 g,3.85,10.85 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/242631_00_1.jpg
521030223,https://www.carrefour.es/supermercado/pizza-mediterranea-casa-tarradellas-410-g/R-521030223/p,Pizza mediterránea Casa Tarradellas 410 g.,3.19,7.78 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/219978_00_1.jpg
prod600097,https://www.carrefour.es/supermercado/pizza-de-jamon-y-queso-carrefour-580-g/R-prod600097/p,Pizza de jamón y queso Carrefour 580 g.,4.65,8.02 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/841125_00_1.jpg
609801248,https://www.carrefour.es/supermercado/pizza-margarita-ecologica-carrefour-bio-310-g/R-609801248/p,Pizza margarita ecológica Carrefour Bio 310 g.,3.99,12.87 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/399289_00_1.jpg
prod600133,https://www.carrefour.es/supermercado/pizza-4-quesos-carrefour-600-g/R-prod600133/p,Pizza 4 quesos Carrefour 600 g.,4.65,8.02 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/841070_00_1.jpg
prod211941,https://www.carrefour.es/supermercado/pizza-3-quesos-simpl-330-g/R-prod211941/p,Pizza 3 quesos Simpl 330 g.,2.19,6.64 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/267749_00_1.jpg
prod600082,https://www.carrefour.es/supermercado/pizza-de-mozzarella-carrefour-340-g/R-prod600082/p,Pizza de mozzarella Carrefour 340 g.,2.06,6.06 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/841126_00_1.jpg
819256046,https://www.carrefour.es/supermercado/pizza-barbacoa-carrefour-classic-580-g/R-819256046/p,Pizza barbacoa Carrefour Classic' 580 g.,3.29,5.67 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/946628_00_1.jpg
VC4AECOMM-622345,https://www.carrefour.es/supermercado/pizza-quatrro-formaggi-tradizionale-380-g/R-VC4AECOMM-622345/p,Pizza quatrro formaggi Tradizionale 380 g,5.09,13.39 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/622345_00_1.jpg
prod210350,https://www.carrefour.es/supermercado/pizza-barbacoa-simpl-330-g/R-prod210350/p,Pizza barbacoa Simpl 330 g.,2.19,6.64 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/262067_00_1.jpg
prod360019,https://www.carrefour.es/supermercado/pizza-vegana-margherita-pomodori-ristorante-dr-oetker-340-g/R-prod360019/p,Pizza vegana margherita pomodori Ristorante Dr. Oetker 340 g,4.25,12.50 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/314200_00_1.jpg
795705184,https://www.carrefour.es/supermercado/pizza-salame-mozzarella-pesto-ristorante-dr-oetker-360-g/R-795705184/p,Pizza salame mozzarella pesto Ristorante Dr. Oetker 360 g.,3.85,10.69 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/896581_00_1.jpg
VC4AECOMM-413821,https://www.carrefour.es/supermercado/pizza-con-queso-y-tomate-buitoni-sin-gluten-y-sin-lactosa-360-g/R-VC4AECOMM-413821/p,Pizza con queso y tomate Buitoni sin gluten y sin lactosa 360 g.,5.99,16.64 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/413821_00_1.jpg
732408784,https://www.carrefour.es/supermercado/pizza-de-pollo-y-verduras-forno-di-pietra-buitoni-350-g/R-732408784/p,Pizza de pollo y verduras Forno di Pietra Buitoni 350 g.,3.65,10.74 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/687878_00_1.jpg
prod310184,https://www.carrefour.es/supermercado/pizza-hawaii-ristorante-dr-oetker-355-g/R-prod310184/p,Pizza hawaii Ristorante Dr. Oetker 355 g.,3.85,10.85 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/242642_00_1.jpg
prod223014,https://www.carrefour.es/supermercado/pizza-4-quesos-bella-napoli-buitoni-425-g/R-prod223014/p,Pizza 4 quesos Bella Napoli Buitoni 425 g.,6.55,15.41 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/214203_00_1.jpg
prod1170024,https://www.carrefour.es/supermercado/pizza-con-jamon-cocido-y-champinones-bella-napoli-buitoni-430-g/R-prod1170024/p,Pizza con jamón cocido y champiñones Bella Napoli Buitoni 430 g.,6.55,15.23 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/214244_00_1.jpg
VC4AECOMM-178522,https://www.carrefour.es/supermercado/pizza-con-champinones-jamon-cocido-y-salami-bella-napoli-buitoni-430-g/R-VC4AECOMM-178522/p,"Pizza con champiñones, jamón cocido y salami Bella Napoli Buitoni 430 g.",6.49,15.09 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/178522_00_1.jpg
546501678,https://www.carrefour.es/supermercado/pizza-vegetal-fina-y-crujiente-forno-di-pietra-buitoni-380-g/R-546501678/p,Pizza vegetal fina y crujiente Forno di Pietra Buitoni 380 g.,3.65,9.61 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/150534_00_1.jpg
VC4AECOMM-449133,https://www.carrefour.es/supermercado/pizza-prosciutto-formaggi-la-mia-grande-dr-oetker-400-g/R-VC4AECOMM-449133/p,Pizza prosciutto formaggi La Mia Grande Dr. Oetker 400 g.,5.89,14.72 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/449133_00_1.jpg
VC4AECOMM-036906,https://www.carrefour.es/supermercado/pizza-crousty-cheese-sensation-carrefour-448-g/R-VC4AECOMM-036906/p,Pizza Crousty cheese Sensation Carrefour 448 g.,4.55,10.16 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/036906_00_1.jpg
823818549,https://www.carrefour.es/supermercado/pizza-margarita-schar-sin-gluten-sin-lactosa-300-g/R-823818549/p,Pizza margarita Schär sin gluten sin lactosa 300 g.,4.49,14.97 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/955599_00_1.jpg
VC4AECOMM-678339,https://www.carrefour.es/supermercado/minipizza-cremosa-al-jamon-buitoni-270-g/R-VC4AECOMM-678339/p,Minipizza cremosa al jamón Buitoni 270 g. ,4.19,15.52 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/678339_00_1.jpg
VC4AECOMM-450728,https://www.carrefour.es/supermercado/pizza-con-hortalizas-tiras-a-base-de-proteina-de-soja-y-mozzarella-protein-lovers-garden-gourmet-435-g/R-VC4AECOMM-450728/p,"Pizza con hortalizas, tiras a base de proteina de soja y mozzarella Protein Lovers Garden Gourmet 435 g.",7.15,16.44 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/450728_00_1.jpg
VC4AECOMM-640083,https://www.carrefour.es/supermercado/base-de-pizza-classic-carrefour-sin-gluten-pack-de-2-bases-de-200-g/R-VC4AECOMM-640083/p,Base de pizza Classic' Carrefour sin gluten pack de 2 bases de 200 g.,4.49,11.22 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/640083_00_1.jpg
VC4AECOMM-530446,https://www.carrefour.es/supermercado/pizza-con-atun-mozzarella-y-cebolla-roja-bella-napoli-buitoni-455-g/R-VC4AECOMM-530446/p,"Pizza con atún, mozzarella y cebolla roja Bella Napoli Buitoni 455 g.",6.55,14.40 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/530446_00_1.jpg
VC4AECOMM-154382,https://www.carrefour.es/supermercado/pizza-jamon-y-queso-goodfellas-351-g/R-VC4AECOMM-154382/p,Pizza jamón y queso Goodfella's 351 g,3.85,10.97 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/154382_00_1.jpg
VC4AECOMM-026763,https://www.carrefour.es/supermercado/pizza-bbq-chicken-big-americans-460-g/R-VC4AECOMM-026763/p,Pizza BBQ Chicken Big Americans 460 g,5.39,11.72 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/026763_00_1.jpg
VC4AECOMM-517489,https://www.carrefour.es/supermercado/pizza-de-jamon-y-queso-bonnatura-gourmet-385-g/R-VC4AECOMM-517489/p,Pizza de jamón y queso Bonnatura Gourmet 385 G.,2.69,6.99 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/517489_00_1.jpg
651303625,https://www.carrefour.es/supermercado/base-para-pizza-dr-schar-sin-gluten-y-sin-lactosa-300-g/R-651303625/p,Base para pizza Dr. Schär sin gluten y sin lactosa 300 g.,6.05,20.17 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/815236_00_1.jpg
VC4AECOMM-154387,https://www.carrefour.es/supermercado/pizza-de-margarita-goodfellas-345-g/R-VC4AECOMM-154387/p,Pizza de margarita Goodfella's 345 g,3.99,11.57 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/154387_00_1.jpg
649302137,https://www.carrefour.es/supermercado/pizza-cuatro-quesos-carrefour-classic-580-g/R-649302137/p,Pizza cuatro quesos Carrefour Classic' 580 g.,3.29,5.67 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/819256_00_1.jpg
521030206,https://www.carrefour.es/supermercado/pizza-de-jamon-y-queso-carrefour-classic-pack-de-2-unidades-de-225-g/R-521030206/p,Pizza de jamón y queso Carrefour Classic' pack de 2 unidades de 225 g.,2.89,6.42 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/625174_00_1.jpg
609801252,https://www.carrefour.es/supermercado/pizza-rulo-de-queso-de-cabra-ecologica-carrefour-bio-360-g/R-609801252/p,Pizza rulo de queso de cabra ecológica Carrefour Bio 360 g.,6.59,18.31 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/399291_00_1.jpg
609801246,https://www.carrefour.es/supermercado/pizza-4-quesos-ecologica-carrefour-bio-350-g/R-609801246/p,Pizza 4 quesos ecológica Carrefour Bio 350 g.,4.99,14.26 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/399288_00_1.jpg
VC4AECOMM-026566,https://www.carrefour.es/supermercado/pizza-cheese-onion-big-americans-385-g/R-VC4AECOMM-026566/p,Pizza cheese onion Big Americans 385 g,5.39,14 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/026566_00_1.jpg
521030204,https://www.carrefour.es/supermercado/pizza-cuatro-quesos-carrefour-classic-pack-de-2-unidades-de-225-g/R-521030204/p,Pizza cuatro quesos Carrefour Classic' pack de 2 unidades de 225 g.,2.89,6.42 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/625168_00_1.jpg
VC4AECOMM-324428,https://www.carrefour.es/supermercado/pizza-con-verduras-coliflow-415-g/R-VC4AECOMM-324428/p,Pizza con verduras Coliflow 415 g.,5.19,12.51 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/324428_00_1.jpg
prod810321,https://www.carrefour.es/supermercado/pizza-de-pollo-asado-con-salsa-de-miel-y-mostaza-pizza-salsa-campofrio-355-g/R-prod810321/p,Pizza de pollo asado con salsa de miel y mostaza Pizza & Salsa Campofrío 355 g.,2.95,8.31 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/066873_00_1.jpg
prod920310,https://www.carrefour.es/supermercado/pizza-pancetta-delicata-tradizionale-dr-oetker-390-g/R-prod920310/p,Pizza pancetta delicata Tradizionale Dr. Oetker 390 g,4.49,11.51 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/042299_00_1.jpg
521030219,https://www.carrefour.es/supermercado/pizza-4-quesos-casa-tarradellas-pack-de-2-unidades-de-210-g/R-521030219/p,Pizza 4 quesos Casa Tarradellas pack de 2 unidades de 210 g.,3.19,7.60 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/345833_00_1.jpg
VC4AECOMM-129171,https://www.carrefour.es/supermercado/pizza-de-bbq-pulled-pork-casa-di-mama-dr-oetker-405-g/R-VC4AECOMM-129171/p,Pizza de bbq pulled pork Casa di Mama Dr. Oetker 405 g.,4.99,12.32 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/129171_00_1.jpg
prod1090174,https://www.carrefour.es/supermercado/pizza-diavola-ristorante-dr-oetker-350-g/R-prod1090174/p,Pizza diavola Ristorante Dr. Oetker 350 g,3.85,11 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/145852_00_1.jpg
521034235,https://www.carrefour.es/supermercado/pannini-atun-dr-oetker-250-g/R-521034235/p,Pannini atún Dr. Oetker 250 g.,3.45,13.80 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/412803_00_1.jpg
prod870418,https://www.carrefour.es/supermercado/pizza-prosciutto-funghi-grandissima-ristorante-580-g/R-prod870418/p,Pizza prosciutto funghi grandissima Ristorante 580 g.,5.45,9.40 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/308941_00_1.jpg
VC4AECOMM-237271,https://www.carrefour.es/supermercado/pizza-de-atun-cebolla-asada-y-salsa-teriyaki-pizza-salsa-campofrio-360-g/R-VC4AECOMM-237271/p,"Pizza de atún, cebolla asada y salsa teriyaki Pizza & Salsa Campofrio 360 g.",2.95,8.19 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/237271_00_1.jpg
855503709,https://www.carrefour.es/supermercado/pizza-diavola-picante-fina-y-crujiente-forno-di-pietra-buitoni-340-g/R-855503709/p,Pizza diavola picante fina y crujiente Forno di Pietra Buitoni 340 g.,3.65,10.74 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/087628_00_1.jpg
624601902,https://www.carrefour.es/supermercado/pizza-mozzarella-e-pesto-tradizionale-385-g/R-624601902/p,Pizza mozzarella e pesto Tradizionale 385 g,4.49,11.66 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/750097_00_1.jpg
854001639,https://www.carrefour.es/supermercado/pizza-de-atun-y-queso-la-originale-palacios-400-g/R-854001639/p,Pizza de atún y queso La Originale Palacios 400 g.,3.49,8.72 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/072832_00_1.jpg
VC4AECOMM-129167,https://www.carrefour.es/supermercado/piccolinis-salame-buitoni-270-g/R-VC4AECOMM-129167/p,Piccolinis salame Buitoni 270 g.,4.65,17.22 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/129167_00_1.jpg
fprod1190315,https://www.carrefour.es/supermercado/pizza-rustica-de-pepperoni-queso-y-mozzarella-dr-oetker-565-g/R-fprod1190315/p,"Pizza rústica de pepperoni, queso y mozzarella Dr. Oetker 565 g.",5.99,10.60 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/240593_00_1.jpg
VC4AECOMM-154383,https://www.carrefour.es/supermercado/pizza-de-queso-take-away-goodfellas-555-g/R-VC4AECOMM-154383/p,Pizza de queso take away Goodfella's 555 g.,6.09,10.97 €/kg,,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/154383_00_1.jpg
521031371,https://www.carrefour.es/supermercado/pizza-especial-carrefour-350-g/R-521031371/p,Pizza especial Carrefour 350 g.,2.06,6.24 €/kg,Carrefour,Pizzas,https://static.carrefour.es/hd_350x_/img_pim_food/068291_00_1.jpg
prod1000692,https://www.carrefour.es/supermercado/tortitas-de-maiz-carrefour-pack-de-4-unidades-de-33-g/R-prod1000692/p,Tortitas de maíz Carrefour pack de 4 unidades de 33 g. ,1.21,9.17 €/kg,Carrefour,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/086221_00_1.jpg
602801604,https://www.carrefour.es/supermercado/tortitas-de-arroz-integrales-con-chocolate-carrefour-130-g/R-602801604/p,Tortitas de arroz integrales con chocolate Carrefour 130 g.,1.7,13.08 €/kg,Carrefour,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/371233_00_1.jpg
VC4AECOMM-137350,https://www.carrefour.es/supermercado/tortitas-de-maiz-sentation-carrefour-130-g/R-VC4AECOMM-137350/p,Tortitas de maíz Sentation Carrefour 130 g.,1.4,10.77 €/kg,Carrefour,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/137350_00_1.jpg
602801602,https://www.carrefour.es/supermercado/tortitas-de-arroz-integrales-con-chocolate-blanco-aroma-yogur-carrefour-130-g/R-602801602/p,Tortitas de arroz integrales con chocolate blanco aroma yogur Carrefour 130 g.,1.84,14.15 €/kg,Carrefour,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/371222_00_1.jpg
521003881,https://www.carrefour.es/supermercado/tortitas-de-maiz-bicentury-sin-gluten-130-g/R-521003881/p,Tortitas de maíz Bicentury sin gluten 130 g.,1.88,14.46 €/kg,,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/682018_00_1.jpg
521004537,https://www.carrefour.es/supermercado/tortitas-de-arroz-integrales-sensation-carrefour-sin-gluten-130-g/R-521004537/p,Tortitas de arroz integrales Sensation Carrefour sin gluten 130 g.,1.16,8.92 €/kg,Carrefour,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/795907_00_1.jpg
698809885,https://www.carrefour.es/supermercado/tortitas-de-maiz-sabor-jamon-iberico-bicentury-70-g/R-698809885/p,Tortitas de maíz sabor jamón ibérico Bicentury 70 g.,1.45,20.71 €/kg,,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/327527_00_1.jpg
prod1000735,https://www.carrefour.es/supermercado/tortitas-de-arroz-carrefour-pack-de-4-unidades-de-33-g/R-prod1000735/p,Tortitas de arroz Carrefour pack de 4 unidades de 33 g. ,1.17,8.86 €/kg,Carrefour,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/086071_00_1.jpg
801412419,https://www.carrefour.es/supermercado/tortitas-de-maiz-sabor-setas-trufas-y-parmesano-bicentury-124-g/R-801412419/p,"Tortitas de maíz sabor setas, trufas y parmesano Bicentury 124 g.",2.59,20.89 €/kg,,Tortitas,https://static.carrefour.es/hd_350x_/img_pim_food/906196_00_1.jpg
